cik_int,cik10,cik_original,company_name,primary_ticker,all_tickers,n_tickers,earliest_filing_date,latest_filing_date,n_filings,n_years,name_normalized
1525287,1525287,1525287,Sprague Resources LP,SRLP,{'SRLP'},1,00:00.0,00:00.0,8,8,SPRAGUE RESOURCES LP
1773427,1773427,1773427,"SpringWorks Therapeutics, Inc.",SWTX,{'SWTX'},1,00:00.0,00:00.0,2,2,"SPRINGWORKS THERAPEUTICS, INC."
1517375,1517375,1517375,"Sprout Social, Inc.",SPT,{'SPT'},1,00:00.0,00:00.0,2,2,"SPROUT SOCIAL, INC."
1575515,1575515,1575515,"Sprouts Farmers Market, Inc.",SFM,{'SFM'},1,00:00.0,00:00.0,5,5,"SPROUTS FARMERS MARKET, INC."
1043186,1043186,1043186,"Stabilis Solutions, Inc.",SLNG,{'SLNG'},1,00:00.0,00:00.0,14,14,"STABILIS SOLUTIONS, INC."
1499717,1499717,1499717,"Staffing 360 Solutions, Inc.",STAF,{'STAF'},1,00:00.0,00:00.0,7,7,"STAFFING 360 SOLUTIONS, INC."
876883,876883,876883,Stagwell Inc,STGW,{'STGW'},1,00:00.0,00:00.0,17,17,STAGWELL INC
1614556,1614556,1614556,Star Alliance International Corp.,STAL,{'STAL'},1,00:00.0,00:00.0,1,1,STAR ALLIANCE INTERNATIONAL CORP.
1401835,1401835,1401835,Star Gold Corp.,SRGZ,{'SRGZ'},1,00:00.0,00:00.0,12,12,STAR GOLD CORP.
1539850,1539850,1539850,"Starco Brands, Inc.",STCB,{'STCB'},1,00:00.0,00:00.0,9,9,"STARCO BRANDS, INC."
1584480,1584480,1584480,"Startech Labs, Inc.",LAAB,{'LAAB'},1,00:00.0,00:00.0,3,3,"STARTECH LABS, INC."
1031029,1031029,1031029,"Startek, Inc.",SRT,{'SRT'},1,00:00.0,00:00.0,19,19,"STARTEK, INC."
1318641,1318641,1318641,"Statera Biopharma, Inc.",STAB,{'STAB'},1,00:00.0,00:00.0,14,14,"STATERA BIOPHARMA, INC."
914712,914712,914712,"Steel Connect, Inc.",STCN,{'STCN'},1,00:00.0,00:00.0,25,25,"STEEL CONNECT, INC."
1551901,1551901,1551901,Stellus Capital Investment Corp,SCM,{'SCM'},1,00:00.0,00:00.0,9,9,STELLUS CAPITAL INVESTMENT CORP
1023198,1023198,1023198,"StemGen, Inc.",SGNI,{'SGNI'},1,00:00.0,00:00.0,8,8,"STEMGEN, INC."
1289340,1289340,1289340,"Stereotaxis, Inc.",STXS,{'STXS'},1,00:00.0,00:00.0,17,17,"STEREOTAXIS, INC."
1680379,1680379,1680379,"Sterling Bancorp, Inc.",SBT,{'SBT'},1,00:00.0,00:00.0,4,4,"STERLING BANCORP, INC."
1576942,1576942,1576942,"Stitch Fix, Inc.",SFIX,{'SFIX'},1,00:00.0,00:00.0,3,3,"STITCH FIX, INC."
835324,835324,835324,"Stock Yards Bancorp, Inc.",SYBT,{'SYBT'},1,00:00.0,00:00.0,23,23,"STOCK YARDS BANCORP, INC."
1623526,1623526,1623526,"Stoke Therapeutics, Inc.",STOK,{'STOK'},1,00:00.0,00:00.0,2,2,"STOKE THERAPEUTICS, INC."
913760,913760,913760,StoneX Group Inc.,SNEX,{'SNEX'},1,00:00.0,00:00.0,14,14,STONEX GROUP INC.
1753886,1753886,1753886,Stonemor Inc.,STON,{'STON'},1,00:00.0,00:00.0,2,2,STONEMOR INC.
1013934,1013934,1013934,"Strategic Education, Inc.",STRA,{'STRA'},1,00:00.0,00:00.0,24,24,"STRATEGIC EDUCATION, INC."
1576197,1576197,1576197,"Strategic Environmental & Energy Resources, Inc.",SENR,{'SENR'},1,00:00.0,00:00.0,8,8,"STRATEGIC ENVIRONMENTAL & ENERGY RESOURCES, INC."
1446371,1446371,1446371,"Strategic Realty Trust, Inc.",SGIC,{'SGIC'},1,00:00.0,00:00.0,1,1,"STRATEGIC REALTY TRUST, INC."
1321517,1321517,1321517,Stratos Renewables Corp,SRNW,{'SRNW'},1,00:00.0,00:00.0,1,1,STRATOS RENEWABLES CORP
1157408,1157408,1157408,"Stride, Inc.",LRN,{'LRN'},1,00:00.0,00:00.0,13,13,"STRIDE, INC."
919175,919175,919175,"Sugarmade, Inc.",SGMD,{'SGMD'},1,00:00.0,00:00.0,12,12,"SUGARMADE, INC."
1621563,1621563,1621563,"Summit Materials, Inc.",SUM,{'SUM'},1,00:00.0,00:00.0,3,3,"SUMMIT MATERIALS, INC."
1549922,1549922,1549922,"Summit Midstream Partners, LP",SMLP,{'SMLP'},1,00:00.0,00:00.0,9,9,"SUMMIT MIDSTREAM PARTNERS, LP"
1619096,1619096,1619096,Summit Networks Inc.,SNTW,{'SNTW'},1,00:00.0,00:00.0,4,4,SUMMIT NETWORKS INC.
1599298,1599298,1599298,Summit Therapeutics Inc.,SMMT,{'SMMT'},1,00:00.0,00:00.0,1,1,SUMMIT THERAPEUTICS INC.
1343465,1343465,1343465,Sun Pacific Holding Corp.,SNPW,{'SNPW'},1,00:00.0,00:00.0,6,6,SUN PACIFIC HOLDING CORP.
1514705,1514705,1514705,"SunCoke Energy, Inc.",SXC,{'SXC'},1,00:00.0,00:00.0,10,10,"SUNCOKE ENERGY, INC."
351834,351834,351834,SunOpta Inc.,STKL,{'STKL'},1,00:00.0,00:00.0,14,14,SUNOPTA INC.
1171838,1171838,1171838,"Sundance Strategies, Inc.",SUND,{'SUND'},1,00:00.0,00:00.0,8,8,"SUNDANCE STRATEGIES, INC."
1821850,1821850,1821850,Sunlight Financial Holdings Inc.,SUNL,{'SUNL'},1,00:00.0,00:00.0,1,1,SUNLIGHT FINANCIAL HOLDINGS INC.
1772695,1772695,1772695,Sunnova Energy International Inc.,NOVA,{'NOVA'},1,00:00.0,00:00.0,2,2,SUNNOVA ENERGY INTERNATIONAL INC.
1552275,1552275,1552275,Sunoco LP,SUN,{'SUN'},1,00:00.0,00:00.0,9,9,SUNOCO LP
1469367,1469367,1469367,Sunrun Inc.,RUN,{'RUN'},1,00:00.0,00:00.0,6,6,SUNRUN INC.
1689066,1689066,1689066,Sunset Island Group,SIGO,{'SIGO'},1,00:00.0,00:00.0,1,1,SUNSET ISLAND GROUP
1559157,1559157,1559157,"Sunstock, Inc.",SSOK,{'SSOK'},1,00:00.0,00:00.0,6,6,"SUNSTOCK, INC."
1172631,1172631,1172631,"Sunworks, Inc.",SUNW,{'SUNW'},1,00:00.0,00:00.0,12,12,"SUNWORKS, INC."
1621672,1621672,1621672,"Super League Gaming, Inc.",SLGG,{'SLGG'},1,00:00.0,00:00.0,2,2,"SUPER LEAGUE GAMING, INC."
1375365,1375365,1375365,"Super Micro Computer, Inc.",SMCI,{'SMCI'},1,00:00.0,00:00.0,13,13,"SUPER MICRO COMPUTER, INC."
1600422,1600422,1600422,"Superior Drilling Products, Inc.",SDPI,{'SDPI'},1,00:00.0,00:00.0,7,7,"SUPERIOR DRILLING PRODUCTS, INC."
1718108,1718108,1718108,"Surface Oncology, Inc.",SURF,{'SURF'},1,00:00.0,00:00.0,3,3,"SURFACE ONCOLOGY, INC."
1638833,1638833,1638833,"Surgery Partners, Inc.",SGRY,{'SGRY'},1,00:00.0,00:00.0,6,6,"SURGERY PARTNERS, INC."
1652539,1652539,1652539,SusGlobal Energy Corp.,SNRG,{'SNRG'},1,00:00.0,00:00.0,1,1,SUSGLOBAL ENERGY CORP.
1500305,1500305,1500305,Sustainable Projects Group Inc.,SPGX,{'SPGX'},1,00:00.0,00:00.0,2,2,SUSTAINABLE PROJECTS GROUP INC.
1710583,1710583,1710583,"Switch, Inc.",SWCH,{'SWCH'},1,00:00.0,00:00.0,4,4,"SWITCH, INC."
1052054,1052054,1052054,"Symbolic Logic, Inc.",EVOL,{'EVOL'},1,00:00.0,00:00.0,22,22,"SYMBOLIC LOGIC, INC."
1571934,1571934,1571934,"Synaptogenix, Inc.",SNPX,{'SNPX'},1,00:00.0,00:00.0,1,1,"SYNAPTOGENIX, INC."
1395937,1395937,1395937,Syndax Pharmaceuticals Inc,SNDX,{'SNDX'},1,00:00.0,00:00.0,5,5,SYNDAX PHARMACEUTICALS INC
1610950,1610950,1610950,"Syneos Health, Inc.",SYNH,{'SYNH'},1,00:00.0,00:00.0,7,7,"SYNEOS HEALTH, INC."
1556263,1556263,1556263,"Syros Pharmaceuticals, Inc.",SYRS,{'SYRS'},1,00:00.0,00:00.0,5,5,"SYROS PHARMACEUTICALS, INC."
1737372,1737372,1737372,"Sysorex, Inc.",SYSX,{'SYSX'},1,00:00.0,00:00.0,1,1,"SYSOREX, INC."
1283699,1283699,1283699,"T-Mobile US, Inc.",TMUS,{'TMUS'},1,00:00.0,00:00.0,14,14,"T-MOBILE US, INC."
1437750,1437750,1437750,T-REX Acquisition Corp.,TRXA,{'TRXA'},1,00:00.0,00:00.0,12,12,T-REX ACQUISITION CORP.
1287900,1287900,1287900,"T-REX OIL, INC.",TRXO,{'TRXO'},1,00:00.0,00:00.0,3,3,"T-REX OIL,"
1492674,1492674,1492674,"T2 Biosystems, Inc.",TTOO,{'TTOO'},1,00:00.0,00:00.0,7,7,"T2 BIOSYSTEMS, INC."
1090396,1090396,1090396,TABLE TRAC INC,TBTC,{'TBTC'},1,00:00.0,00:00.0,13,13,TABLE TRAC
1027838,1027838,1027838,TACTILE SYSTEMS TECHNOLOGY INC,TCMD,{'TCMD'},1,00:00.0,00:00.0,5,5,TACTILE SYSTEMS TECHNOLOGY
942126,942126,942126,TAITRON COMPONENTS INC,TAIT,{'TAIT'},1,00:00.0,00:00.0,15,15,TAITRON COMPONENTS
946581,946581,946581,TAKE TWO INTERACTIVE SOFTWARE INC,TTWO,{'TTWO'},1,00:00.0,00:00.0,22,22,TAKE TWO INTERACTIVE SOFTWARE
1724965,1724965,1724965,TALOS ENERGY INC.,TALO,{'TALO'},1,00:00.0,00:00.0,3,3,TALOS ENERGY
1438133,1438133,1438133,TANDEM DIABETES CARE INC,TNDM,{'TNDM'},1,00:00.0,00:00.0,8,8,TANDEM DIABETES CARE
909724,909724,909724,TANDY LEATHER FACTORY INC,TLF,{'TLF'},1,00:00.0,00:00.0,25,25,TANDY LEATHER FACTORY
899715,899715,899715,"TANGER FACTORY OUTLET CENTERS, INC",SKT,{'SKT'},1,00:00.0,00:00.0,25,25,"TANGER FACTORY OUTLET CENTERS,"
1116132,1116132,1116132,"TAPESTRY, INC.",TPR,{'TPR'},1,00:00.0,00:00.0,19,19,"TAPESTRY,"
27419,27419,27419,TARGET CORP,TGT,{'TGT'},1,00:00.0,00:00.0,25,25,TARGET
1142790,1142790,1142790,"TAURIGA SCIENCES, INC.",TAUG,{'TAUG'},1,00:00.0,00:00.0,12,12,"TAURIGA SCIENCES,"
1389067,1389067,1389067,TAUTACHROME INC.,TTCM,{'TTCM'},1,00:00.0,00:00.0,12,12,TAUTACHROME
96536,96536,96536,TAYLOR DEVICES INC,TAYD,{'TAYD'},1,00:00.0,00:00.0,12,12,TAYLOR DEVICES
1750019,1750019,1750019,TCR2 THERAPEUTICS INC.,TCRR,{'TCRR'},1,00:00.0,00:00.0,3,3,TCR2 THERAPEUTICS
1556266,1556266,1556266,"TD Holdings, Inc.",GLG,{'GLG'},1,00:00.0,00:00.0,8,8,"TD HOLDINGS, INC."
1177394,1177394,1177394,TD SYNNEX CORP,SNX,{'SNX'},1,00:00.0,00:00.0,18,18,TD SYNNEX
1385157,1385157,1385157,TE Connectivity Ltd.,TEL,{'TEL'},1,00:00.0,00:00.0,14,14,TE CONNECTIVITY LTD.
318833,318833,318833,TEAM INC,TISI,{'TISI'},1,00:00.0,00:00.0,21,21,TEAM
1751700,1751700,1751700,"TEB Bancorp, Inc.",TBBA,{'TBBA'},1,00:00.0,00:00.0,2,2,"TEB BANCORP, INC."
96699,96699,96699,TECHNICAL COMMUNICATIONS CORP,TCCO,{'TCCO'},1,00:00.0,00:00.0,16,16,TECHNICAL COMMUNICATIONS
1328792,1328792,1328792,TECHPRECISION CORP,TPCS,{'TPCS'},1,00:00.0,00:00.0,12,12,TECHPRECISION
1537435,1537435,1537435,TECOGEN INC.,TGEN,{'TGEN'},1,00:00.0,00:00.0,7,7,TECOGEN
39899,39899,39899,TEGNA INC,TGNA,{'TGNA'},1,00:00.0,00:00.0,28,28,TEGNA
96869,96869,96869,TEJON RANCH CO,TRC,{'TRC'},1,00:00.0,00:00.0,27,27,TEJON RANCH
96885,96885,96885,TEL INSTRUMENT ELECTRONICS CORP,TIKK,{'TIKK'},1,00:00.0,00:00.0,22,22,TEL INSTRUMENT ELECTRONICS
1561921,1561921,1561921,"TELA Bio, Inc.",TELA,{'TELA'},1,00:00.0,00:00.0,2,2,"TELA BIO, INC."
1094285,1094285,1094285,TELEDYNE TECHNOLOGIES INC,TDY,{'TDY'},1,00:00.0,00:00.0,12,12,TELEDYNE TECHNOLOGIES
96943,96943,96943,TELEFLEX INC,TFX,{'TFX'},1,00:00.0,00:00.0,26,26,TELEFLEX
1094084,1094084,1094084,TELKONET INC,TKOI,{'TKOI'},1,00:00.0,00:00.0,16,16,TELKONET
320121,320121,320121,TELOS CORP,TLS,{'TLS'},1,00:00.0,00:00.0,1,1,TELOS
1685237,1685237,1685237,TEMIR CORP.,TMRR,{'TMRR'},1,00:00.0,00:00.0,3,3,TEMIR
1206264,1206264,1206264,"TEMPUR SEALY INTERNATIONAL, INC.",TPX,{'TPX'},1,00:00.0,00:00.0,16,16,"TEMPUR SEALY INTERNATIONAL,"
34956,34956,34956,"TENAX THERAPEUTICS, INC.",TENX,{'TENX'},1,00:00.0,00:00.0,20,20,"TENAX THERAPEUTICS,"
70318,70318,70318,TENET HEALTHCARE CORP,THC,{'THC'},1,00:00.0,00:00.0,23,23,TENET HEALTHCARE
97134,97134,97134,TENNANT CO,TNC,{'TNC'},1,00:00.0,00:00.0,18,18,TENNANT
1024725,1024725,1024725,TENNECO INC,TEN,{'TEN'},1,00:00.0,00:00.0,19,19,TENNECO
816761,816761,816761,TERADATA CORP /DE/,TDC,{'TDC'},1,00:00.0,00:00.0,14,14,TERADATA CORP
97210,97210,97210,"TERADYNE, INC",TER,{'TER'},1,00:00.0,00:00.0,27,27,"TERADYNE,"
1083301,1083301,1083301,TERAWULF INC.,WULF,{'WULF'},1,00:00.0,00:00.0,13,13,TERAWULF
97216,97216,97216,TEREX CORP,TEX,{'TEX'},1,00:00.0,00:00.0,26,26,TEREX
927355,927355,927355,TESSCO TECHNOLOGIES INC,TESS,{'TESS'},1,00:00.0,00:00.0,24,24,TESSCO TECHNOLOGIES
831641,831641,831641,TETRA TECH INC,TTEK,{'TTEK'},1,00:00.0,00:00.0,25,25,TETRA TECH
844965,844965,844965,TETRA TECHNOLOGIES INC,TTI,{'TTI'},1,00:00.0,00:00.0,21,21,TETRA TECHNOLOGIES
97476,97476,97476,TEXAS INSTRUMENTS INC,TXN,{'TXN'},1,00:00.0,00:00.0,23,23,TEXAS INSTRUMENTS
217346,217346,217346,TEXTRON INC,TXT,{'TXT'},1,00:00.0,00:00.0,17,17,TEXTRON
1733413,1733413,1733413,"TFF Pharmaceuticals, Inc.",TFFP,{'TFFP'},1,00:00.0,00:00.0,2,2,"TFF PHARMACEUTICALS, INC."
1381668,1381668,1381668,TFS Financial CORP,TFSL,{'TFSL'},1,00:00.0,00:00.0,14,14,TFS FINANCIAL
1001316,1001316,1001316,"TG THERAPEUTICS, INC.",TGTX,{'TGTX'},1,00:00.0,00:00.0,11,11,"TG THERAPEUTICS,"
1404935,1404935,1404935,"THC Therapeutics, Inc.",THCT,{'THCT'},1,00:00.0,00:00.0,2,2,"THC THERAPEUTICS, INC."
1066684,1066684,1066684,THEGLOBE COM INC,TGLO,{'TGLO'},1,00:00.0,00:00.0,20,20,THEGLOBE COM
1362703,1362703,1362703,"THERALINK TECHNOLOGIES, INC.",THER,{'THER'},1,00:00.0,00:00.0,9,9,"THERALINK TECHNOLOGIES,"
1419051,1419051,1419051,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",TSOI,{'TSOI'},1,00:00.0,00:00.0,11,11,"THERAPEUTIC SOLUTIONS INTERNATIONAL,"
97745,97745,97745,THERMO FISHER SCIENTIFIC INC.,TMO,{'TMO'},1,00:00.0,00:00.0,23,23,THERMO FISHER SCIENTIFIC
730263,730263,730263,THOR INDUSTRIES INC,THO,{'THO'},1,00:00.0,00:00.0,20,20,THOR INDUSTRIES
711034,711034,711034,THUNDER MOUNTAIN GOLD INC,THMG,{'THMG'},1,00:00.0,00:00.0,13,13,THUNDER MOUNTAIN GOLD
1552800,1552800,1552800,"TILE SHOP HOLDINGS, INC.",TTSH,{'TTSH'},1,00:00.0,00:00.0,9,9,"TILE SHOP HOLDINGS,"
1524025,1524025,1524025,"TILLY'S, INC.",TLYS,{'TLYS'},1,00:00.0,00:00.0,8,8,"TILLY'S,"
1046050,1046050,1046050,TIMBERLAND BANCORP INC,TSBK,{'TSBK'},1,00:00.0,00:00.0,19,19,TIMBERLAND BANCORP
98362,98362,98362,TIMKEN CO,TKR,{'TKR'},1,00:00.0,00:00.0,28,28,TIMKEN
1648365,1648365,1648365,"TINGO, INC.",TMNA,{'TMNA'},1,00:00.0,00:00.0,4,4,"TINGO,"
1393726,1393726,1393726,TIPTREE INC.,TIPT,{'TIPT'},1,00:00.0,00:00.0,11,11,TIPTREE
899751,899751,899751,TITAN INTERNATIONAL INC,TWI,{'TWI'},1,00:00.0,00:00.0,19,19,TITAN INTERNATIONAL
910267,910267,910267,TITAN PHARMACEUTICALS INC,TTNP,{'TTNP'},1,00:00.0,00:00.0,21,21,TITAN PHARMACEUTICALS
109198,109198,109198,TJX COMPANIES INC /DE/,TJX,{'TJX'},1,00:00.0,00:00.0,21,21,TJX COMPANIES INC
1645260,1645260,1645260,TODOS MEDICAL LTD.,TOMDF,{'TOMDF'},1,00:00.0,00:00.0,1,1,TODOS MEDICAL LTD.
730349,730349,730349,TOFUTTI BRANDS INC,TOFB,{'TOFB'},1,00:00.0,00:00.0,8,8,TOFUTTI BRANDS
314227,314227,314227,"TOMI Environmental Solutions, Inc.",TOMZ,{'TOMZ'},1,00:00.0,00:00.0,13,13,"TOMI ENVIRONMENTAL SOLUTIONS, INC."
1005817,1005817,1005817,TOMPKINS FINANCIAL CORP,TMP,{'TMP'},1,00:00.0,00:00.0,25,25,TOMPKINS FINANCIAL
737758,737758,737758,TORO CO,TTC,{'TTC'},1,00:00.0,00:00.0,24,24,TORO
1560905,1560905,1560905,TORtec Group Corp,TRTK,{'TRTK'},1,00:00.0,00:00.0,8,8,TORTEC GROUP CORP
1602143,1602143,1602143,TOUCAN INTERACTIVE CORP,TCNT,{'TCNT'},1,00:00.0,00:00.0,5,5,TOUCAN INTERACTIVE
1455684,1455684,1455684,"TPI COMPOSITES, INC",TPIC,{'TPIC'},1,00:00.0,00:00.0,5,5,"TPI COMPOSITES,"
1661039,1661039,1661039,"TPT GLOBAL TECH, INC.",TPTW,{'TPTW'},1,00:00.0,00:00.0,3,3,"TPT GLOBAL TECH,"
916365,916365,916365,TRACTOR SUPPLY CO /DE/,TSCO,{'TSCO'},1,00:00.0,00:00.0,17,17,TRACTOR SUPPLY CO
99106,99106,99106,TRANS LUX Corp,TNLX,{'TNLX'},1,00:00.0,00:00.0,26,26,TRANS LUX CORP
1383394,1383394,1383394,TRANSACT ENERGY CORP,TEGY,{'TEGY'},1,00:00.0,00:00.0,12,12,TRANSACT ENERGY
1017303,1017303,1017303,TRANSACT TECHNOLOGIES INC,TACT,{'TACT'},1,00:00.0,00:00.0,23,23,TRANSACT TECHNOLOGIES
99302,99302,99302,TRANSCAT INC,TRNS,{'TRNS'},1,00:00.0,00:00.0,24,24,TRANSCAT
733590,733590,733590,TRANSCONTINENTAL REALTY INVESTORS INC,TCI,{'TCI'},1,00:00.0,00:00.0,19,19,TRANSCONTINENTAL REALTY INVESTORS
1514056,1514056,1514056,"TRAQIQ, INC.",TRIQ,{'TRIQ'},1,00:00.0,00:00.0,1,1,"TRAQIQ,"
86312,86312,86312,"TRAVELERS COMPANIES, INC.",TRV,{'TRV'},1,00:00.0,00:00.0,23,23,"TRAVELERS COMPANIES,"
1133311,1133311,1133311,TRAVELZOO,TZOO,{'TZOO'},1,00:00.0,00:00.0,19,19,TRAVELZOO
850429,850429,850429,TREDEGAR CORP,TG,{'TG'},1,00:00.0,00:00.0,27,27,TREDEGAR
1477009,1477009,1477009,TREES Corp (Colorado),CANN,{'CANN'},1,00:00.0,00:00.0,10,10,TREES CORP (COLORADO)
1740797,1740797,1740797,TREND INNOVATIONS HOLDING INC.,TREN,{'TREN'},1,00:00.0,00:00.0,1,1,TREND INNOVATIONS HOLDING
1429560,1429560,1429560,TREVENA INC,TRVN,{'TRVN'},1,00:00.0,00:00.0,8,8,TREVENA
1069878,1069878,1069878,TREX CO INC,TREX,{'TREX'},1,00:00.0,00:00.0,20,20,TREX CO
356171,356171,356171,TRICO BANCSHARES /,TCBK,{'TCBK'},1,00:00.0,00:00.0,19,19,TRICO BANCSHARES
842633,842633,842633,TRIMAS CORP,TRS,{'TRS'},1,00:00.0,00:00.0,14,14,TRIMAS
864749,864749,864749,TRIMBLE INC.,TRMB,{'TRMB'},1,00:00.0,00:00.0,14,14,TRIMBLE
937098,937098,937098,"TRINET GROUP, INC.",TNET,{'TNET'},1,00:00.0,00:00.0,7,7,"TRINET GROUP,"
99780,99780,99780,TRINITY INDUSTRIES INC,TRN,{'TRN'},1,00:00.0,00:00.0,23,23,TRINITY INDUSTRIES
732026,732026,732026,TRIO-TECH INTERNATIONAL,TRT,{'TRT'},1,00:00.0,00:00.0,26,26,TRIO-TECH INTERNATIONAL
1021162,1021162,1021162,TRIUMPH GROUP INC,TGI,{'TGI'},1,00:00.0,00:00.0,22,22,TRIUMPH GROUP
1371285,1371285,1371285,"TRUPANION, INC.",TRUP,{'TRUP'},1,00:00.0,00:00.0,7,7,"TRUPANION,"
357301,357301,357301,TRUSTCO BANK CORP N Y,TRST,{'TRST'},1,00:00.0,00:00.0,23,23,TRUSTCO BANK CORP N Y
36146,36146,36146,TRUSTMARK CORP,TRMK,{'TRMK'},1,00:00.0,00:00.0,28,28,TRUSTMARK
1382574,1382574,1382574,"TRxADE HEALTH, INC",MEDS,{'MEDS'},1,00:00.0,00:00.0,7,7,"TRXADE HEALTH,"
98338,98338,98338,TSR INC,TSRI,{'TSRI'},1,00:00.0,00:00.0,25,25,TSR
1320760,1320760,1320760,"TSS, Inc.",TSSI,{'TSSI'},1,00:00.0,00:00.0,15,15,"TSS, INC."
1013880,1013880,1013880,"TTEC Holdings, Inc.",TTEC,{'TTEC'},1,00:00.0,00:00.0,23,23,"TTEC HOLDINGS, INC."
1116942,1116942,1116942,TTM TECHNOLOGIES INC,TTMI,{'TTMI'},1,00:00.0,00:00.0,19,19,TTM TECHNOLOGIES
909494,909494,909494,TUCOWS INC /PA/,TCX,{'TCX'},1,00:00.0,00:00.0,23,23,TUCOWS INC
1008654,1008654,1008654,TUPPERWARE BRANDS CORP,TUP,{'TUP'},1,00:00.0,00:00.0,25,25,TUPPERWARE BRANDS
77543,77543,77543,TUTOR PERINI CORP,TPC,{'TPC'},1,00:00.0,00:00.0,28,28,TUTOR PERINI
1447669,1447669,1447669,TWILIO INC,TWLO,{'TWLO'},1,00:00.0,00:00.0,5,5,TWILIO
100378,100378,100378,TWIN DISC INC,TWIN,{'TWIN'},1,00:00.0,00:00.0,26,26,TWIN DISC
1590695,1590695,1590695,"TWINLAB CONSOLIDATED HOLDINGS, INC.",TLCC,{'TLCC'},1,00:00.0,00:00.0,6,6,"TWINLAB CONSOLIDATED HOLDINGS,"
1418091,1418091,1418091,"TWITTER, INC.",TWTR,{'TWTR'},1,00:00.0,00:00.0,8,8,"TWITTER,"
1133798,1133798,1133798,"TX Holdings, Inc.",TXHG,{'TXHG'},1,00:00.0,00:00.0,11,11,"TX HOLDINGS, INC."
860731,860731,860731,TYLER TECHNOLOGIES INC,TYL,{'TYL'},1,00:00.0,00:00.0,19,19,TYLER TECHNOLOGIES
100493,100493,100493,"TYSON FOODS, INC.",TSN,{'TSN'},1,00:00.0,00:00.0,23,23,"TYSON FOODS,"
1651561,1651561,1651561,"Tabula Rasa HealthCare, Inc.",TRHC,{'TRHC'},1,00:00.0,00:00.0,5,5,"TABULA RASA HEALTHCARE, INC."
1491487,1491487,1491487,"Takung Art Co., Ltd",TKAT,{'TKAT'},1,00:00.0,00:00.0,6,6,"TAKUNG ART CO., LTD"
1584751,1584751,1584751,Talis Biomedical Corp,TLIS,{'TLIS'},1,00:00.0,00:00.0,1,1,TALIS BIOMEDICAL CORP
1819133,1819133,1819133,"Tango Therapeutics, Inc.",TNGX,{'TNGX'},1,00:00.0,00:00.0,1,1,"TANGO THERAPEUTICS, INC."
1647170,1647170,1647170,"Tapinator, Inc.",TAPM,{'TAPM'},1,00:00.0,00:00.0,1,1,"TAPINATOR, INC."
1389170,1389170,1389170,Targa Resources Corp.,TRGP,{'TRGP'},1,00:00.0,00:00.0,9,9,TARGA RESOURCES CORP.
1586554,1586554,1586554,Target Group Inc.,CBDY,{'CBDY'},1,00:00.0,00:00.0,6,6,TARGET GROUP INC.
1778805,1778805,1778805,"Taronis Fuels, Inc.",TRNF,{'TRNF'},1,00:00.0,00:00.0,1,1,"TARONIS FUELS, INC."
1819790,1819790,1819790,"Tarsus Pharmaceuticals, Inc.",TARS,{'TARS'},1,00:00.0,00:00.0,1,1,"TARSUS PHARMACEUTICALS, INC."
1741231,1741231,1741231,"Tattooed Chef, Inc.",TTCF,{'TTCF'},1,00:00.0,00:00.0,3,3,"TATTOOED CHEF, INC."
1562476,1562476,1562476,Taylor Morrison Home Corp,TMHC,{'TMHC'},1,00:00.0,00:00.0,8,8,TAYLOR MORRISON HOME CORP
1806310,1806310,1806310,"Taysha Gene Therapies, Inc.",TSHA,{'TSHA'},1,00:00.0,00:00.0,1,1,"TAYSHA GENE THERAPIES, INC."
1639874,1639874,1639874,"Tech Central, Inc.",TCHC,{'TCHC'},1,00:00.0,00:00.0,3,3,"TECH CENTRAL, INC."
1481443,1481443,1481443,"TechCom, Inc.",TCRI,{'TCRI'},1,00:00.0,00:00.0,2,2,"TECHCOM, INC."
1293282,1293282,1293282,TechTarget Inc,TTGT,{'TTGT'},1,00:00.0,00:00.0,12,12,TECHTARGET INC
1681459,1681459,1681459,TechnipFMC plc,FTI,{'FTI'},1,00:00.0,00:00.0,5,5,TECHNIPFMC PLC
1534675,1534675,1534675,Tecnoglass Inc.,TGLS,{'TGLS'},1,00:00.0,00:00.0,7,7,TECNOGLASS INC.
1766526,1766526,1766526,"Tectonic Financial, Inc.",TECTP,{'TECTP'},1,00:00.0,00:00.0,2,2,"TECTONIC FINANCIAL, INC."
1477449,1477449,1477449,"Teladoc Health, Inc.",TDOC,{'TDOC'},1,00:00.0,00:00.0,6,6,"TELADOC HEALTH, INC."
1427644,1427644,1427644,"Telco Cuba, Inc.",QBAN,{'QBAN'},1,00:00.0,00:00.0,7,7,"TELCO CUBA, INC."
1101246,1101246,1101246,"Telidyne, Inc.",TLDN,{'TLDN'},1,00:00.0,00:00.0,5,5,"TELIDYNE, INC."
1544227,1544227,1544227,"Tempest Therapeutics, Inc.",TPST,{'TPST'},1,00:00.0,00:00.0,9,9,"TEMPEST THERAPEUTICS, INC."
1660280,1660280,1660280,"Tenable Holdings, Inc.",TENB,{'TENB'},1,00:00.0,00:00.0,3,3,"TENABLE HOLDINGS, INC."
1499785,1499785,1499785,Tengjun Biotechnology Corp.,TJBH,{'TJBH'},1,00:00.0,00:00.0,7,7,TENGJUN BIOTECHNOLOGY CORP.
1831363,1831363,1831363,"Terns Pharmaceuticals, Inc.",TERN,{'TERN'},1,00:00.0,00:00.0,1,1,"TERNS PHARMACEUTICALS, INC."
